Name,Age,Gender,Test 1,Test 2,Test 3,Height,Weight,Average
Name3026,28,Male,62.0,60.0,99.0,168.0,50.0,73.66666666666667
Name3027,36,Female,96.0,70.0,82.0,161.0,50.0,82.66666666666667
Name3028,28,Female,77.0,65.0,70.0,185.0,82.0,70.66666666666667
Name3029,30,Female,70.0,79.0,95.0,159.0,71.0,81.33333333333333
Name3030,18,Female,61.0,94.0,79.10422222222222,165.0,61.0,77.5
Name3031,57,Male,71.0,96.0,79.10422222222222,177.0,88.0,83.5
Name3032,36,Female,65.0,85.0,86.0,168.0,85.0,78.66666666666667
Name3033,29,Female,99.0,71.0,72.0,189.0,74.25822222222222,80.66666666666667
Name3034,25,Male,88.0,89.0,76.0,155.0,69.0,84.33333333333333
Name3035,25,Male,89.0,87.0,91.0,153.0,85.0,89.0
Name3036,29,Male,61.0,86.0,85.0,179.0,75.0,77.33333333333333
Name3037,50,Male,68.0,78.0,81.0,188.0,96.0,75.66666666666667
Name3038,43,Male,61.0,64.0,72.0,180.0,80.0,65.66666666666667
Name3039,56,Female,88.0,64.0,71.0,195.0,74.25822222222222,74.33333333333333
Name3040,45,Female,92.0,86.0,66.0,176.0,87.0,81.33333333333333
Name3041,22,Female,79.33,87.0,79.10422222222222,194.0,63.0,87.0
Name3042,25,Male,93.0,85.0,92.0,170.0,75.0,90.0
Name3043,42,Female,67.0,86.0,73.0,186.0,95.0,75.33333333333333
Name3044,44,Female,96.0,80.0,76.0,158.0,91.0,84.0
Name3045,40,Male,92.0,60.0,63.0,184.0,56.0,71.66666666666667
Name3046,47,Female,65.0,87.0,98.0,191.0,61.0,83.33333333333333
Name3047,40,Male,99.0,74.0,60.0,196.0,73.0,77.66666666666667
Name3048,37,Female,78.0,76.0,83.0,170.0,74.25822222222222,79.0
Name3049,35,Male,91.0,85.0,93.0,166.0,58.0,89.66666666666667
Name3050,35,Male,79.33,79.0,93.0,173.0,74.25822222222222,86.0
Name3051,19,Male,60.0,84.0,83.0,180.0,53.0,75.66666666666667
Name3052,21,Male,92.0,72.0,74.0,155.0,94.0,79.33333333333333
Name3053,47,Male,99.0,92.0,76.0,174.8368888888889,74.25822222222222,89.0
Name3054,50,Male,91.0,84.0,72.0,199.0,81.0,82.33333333333333
Name3055,53,Male,64.0,67.0,66.0,186.0,95.0,65.66666666666667
Name3056,35,Female,76.0,64.0,68.0,162.0,55.0,69.33333333333333
Name3057,54,Male,79.33,65.0,94.0,174.0,77.0,79.5
Name3058,36,Male,93.0,82.0,82.0,181.0,77.0,85.66666666666667
Name3059,45,Female,68.0,89.0,79.10422222222222,150.0,89.0,78.5
Name3060,57,Male,82.0,73.0,82.0,174.8368888888889,78.0,79.0
Name3061,37,Female,94.0,82.0,85.0,184.0,91.0,87.0
Name3062,50,Male,66.0,70.0,60.0,168.0,54.0,65.33333333333333
Name3063,29,Female,74.0,90.0,73.0,161.0,54.0,79.0
Name3064,32,Female,79.0,65.0,91.0,189.0,86.0,78.33333333333333
Name3065,58,Male,84.0,70.0,69.0,189.0,90.0,74.33333333333333
Name3066,56,Male,62.0,79.54311111111112,60.0,196.0,77.0,61.0
Name3067,19,Male,83.0,71.0,79.10422222222222,192.0,90.0,77.0
Name3068,46,Male,79.33,61.0,62.0,169.0,96.0,61.5
Name3069,58,Female,81.0,94.0,79.10422222222222,182.0,58.0,87.5
Name3070,27,Female,70.0,79.54311111111112,81.0,178.0,78.0,75.5
Name3071,19,Male,79.33,76.0,77.0,174.8368888888889,63.0,76.5
Name3072,28,Male,98.0,87.0,75.0,163.0,87.0,86.66666666666667
Name3073,30,Female,94.0,87.0,61.0,156.0,89.0,80.66666666666667
Name3074,27,Male,97.0,81.0,72.0,155.0,83.0,83.33333333333333
Name3075,31,Male,67.0,97.0,75.0,170.0,86.0,79.66666666666667
Name3076,35,Male,96.0,66.0,67.0,174.8368888888889,98.0,76.33333333333333
Name3077,26,Male,79.33,74.0,67.0,171.0,91.0,70.5
Name3078,56,Male,87.0,91.0,69.0,189.0,74.25822222222222,82.33333333333333
Name3079,45,Male,99.0,70.0,92.0,168.0,67.0,87.0
Name3080,20,Male,93.0,83.0,79.10422222222222,174.0,74.25822222222222,88.0
Name3081,37,Male,91.0,62.0,71.0,152.0,83.0,74.66666666666667
Name3082,23,Female,74.0,89.0,68.0,185.0,77.0,77.0
Name3083,44,Female,76.0,65.0,96.0,194.0,85.0,79.0
Name3084,19,Male,92.0,61.0,68.0,174.8368888888889,94.0,73.66666666666667
Name3085,46,Male,75.0,73.0,77.0,160.0,97.0,75.0
Name3086,55,Male,88.0,77.0,89.0,197.0,86.0,84.66666666666667
Name3087,20,Male,68.0,90.0,91.0,191.0,72.0,83.0
Name3088,33,Male,92.0,79.54311111111112,99.0,196.0,91.0,95.5
Name3089,47,Female,88.0,85.0,82.0,176.0,66.0,85.0
Name3090,57,Male,72.0,71.0,70.0,174.8368888888889,60.0,71.0
Name3091,19,Female,80.0,77.0,79.0,151.0,81.0,78.66666666666667
Name3092,34,Female,80.0,68.0,78.0,155.0,86.0,75.33333333333333
Name3093,58,Male,64.0,80.0,95.0,195.0,64.0,79.66666666666667
Name3094,29,Male,69.0,79.54311111111112,85.0,174.8368888888889,53.0,77.0
Name3095,52,Female,65.0,83.0,69.0,191.0,88.0,72.33333333333333
Name3096,18,Male,72.0,93.0,83.0,166.0,79.0,82.66666666666667
Name3097,32,Male,60.0,67.0,79.10422222222222,189.0,59.0,63.5
Name3098,43,Male,79.0,92.0,93.0,197.0,72.0,88.0
Name3099,54,Female,67.0,82.0,88.0,163.0,73.0,79.0
Name3100,38,Female,69.0,72.0,95.0,159.0,85.0,78.66666666666667
Name3101,48,Female,68.0,73.0,66.0,194.0,54.0,69.0
Name3102,42,Male,62.0,73.0,79.10422222222222,182.0,86.0,67.5
Name3103,40,Female,70.0,75.0,76.0,191.0,92.0,73.66666666666667
Name3104,41,Male,79.33,97.0,72.0,161.0,68.0,84.5
Name3105,55,Male,69.0,79.54311111111112,79.10422222222222,174.8368888888889,86.0,69.0
Name3106,45,Male,79.33,85.0,90.0,198.0,57.0,87.5
Name3107,38,Female,84.0,85.0,86.0,173.0,56.0,85.0
Name3108,35,Male,70.0,60.0,79.10422222222222,163.0,89.0,65.0
Name3109,53,Female,95.0,91.0,60.0,154.0,62.0,82.0
Name3110,52,Male,98.0,74.0,74.0,154.0,86.0,82.0
Name3111,26,Male,85.0,80.0,62.0,196.0,76.0,75.66666666666667
Name3112,55,Female,73.0,77.0,65.0,181.0,67.0,71.66666666666667
Name3113,47,Female,98.0,89.0,73.0,174.8368888888889,74.25822222222222,86.66666666666667
Name3114,51,Female,99.0,72.0,97.0,198.0,90.0,89.33333333333333
Name3115,49,Female,60.0,83.0,92.0,182.0,51.0,78.33333333333333
Name3116,20,Male,63.0,89.0,97.0,174.8368888888889,65.0,83.0
Name3117,20,Female,79.33,61.0,79.10422222222222,153.0,63.0,61.0
Name3118,45,Female,71.0,79.54311111111112,85.0,179.0,66.0,78.0
Name3119,32,Male,94.0,84.0,79.10422222222222,190.0,55.0,89.0
Name3120,58,Male,72.0,73.0,73.0,166.0,74.25822222222222,72.66666666666667
Name3121,40,Female,90.0,65.0,79.0,152.0,66.0,78.0
Name3122,57,Female,97.0,71.0,78.0,174.8368888888889,94.0,82.0
Name3123,28,Female,82.0,79.54311111111112,92.0,193.0,87.0,87.0
Name3124,49,Female,63.0,82.0,95.0,197.0,89.0,80.0
Name3125,53,Male,75.0,89.0,83.0,185.0,55.0,82.33333333333333
Name3126,50,Female,66.0,89.0,79.10422222222222,167.0,97.0,77.5
Name3127,41,Female,81.0,79.54311111111112,93.0,172.0,74.25822222222222,87.0
Name3128,56,Female,88.0,89.0,95.0,174.8368888888889,98.0,90.66666666666667
Name3129,51,Female,70.0,89.0,95.0,198.0,70.0,84.66666666666667
Name3130,45,Female,92.0,95.0,75.0,182.0,74.25822222222222,87.33333333333333
Name3131,54,Male,88.0,93.0,74.0,185.0,72.0,85.0
Name3132,24,Male,98.0,75.0,77.0,166.0,61.0,83.33333333333333
Name3133,21,Female,71.0,83.0,79.10422222222222,188.0,78.0,77.0
Name3134,54,Female,79.33,73.0,81.0,183.0,74.25822222222222,77.0
Name3135,18,Female,98.0,85.0,79.10422222222222,174.8368888888889,55.0,91.5
Name3136,18,Male,85.0,67.0,78.0,154.0,70.0,76.66666666666667
Name3137,37,Female,79.33,73.0,99.0,197.0,56.0,86.0
Name3138,36,Female,68.0,90.0,60.0,189.0,92.0,72.66666666666667
Name3139,46,Female,93.0,61.0,94.0,176.0,90.0,82.66666666666667
Name3140,27,Male,72.0,79.54311111111112,64.0,189.0,65.0,68.0
Name3141,35,Female,95.0,60.0,71.0,162.0,54.0,75.33333333333333
Name3142,45,Female,84.0,79.0,71.0,175.0,64.0,78.0
Name3143,52,Male,83.0,73.0,80.0,163.0,70.0,78.66666666666667
Name3144,48,Male,76.0,99.0,78.0,181.0,53.0,84.33333333333333
Name3145,44,Male,61.0,84.0,68.0,160.0,54.0,71.0
Name3146,28,Female,72.0,84.0,95.0,187.0,56.0,83.66666666666667
Name3147,55,Male,90.0,62.0,91.0,174.8368888888889,84.0,81.0
Name3148,22,Male,88.0,64.0,94.0,171.0,85.0,82.0
Name3149,25,Female,87.0,97.0,79.10422222222222,196.0,64.0,92.0
Name3150,51,Male,86.0,85.0,91.0,165.0,77.0,87.33333333333333
Name3151,29,Male,74.0,99.0,96.0,174.8368888888889,51.0,89.66666666666667
Name3152,55,Male,90.0,79.54311111111112,79.10422222222222,174.8368888888889,54.0,90.0
Name3153,18,Female,99.0,97.0,96.0,167.0,56.0,97.33333333333333
Name3154,48,Male,74.0,63.0,98.0,178.0,71.0,78.33333333333333
Name3155,21,Female,92.0,66.0,97.0,167.0,98.0,85.0
Name3156,22,Male,79.0,89.0,89.0,195.0,80.0,85.66666666666667
Name3157,47,Female,71.0,89.0,79.10422222222222,151.0,81.0,80.0
Name3158,41,Male,96.0,78.0,61.0,151.0,57.0,78.33333333333333
Name3159,20,Male,68.0,98.0,70.0,152.0,90.0,78.66666666666667
Name3160,28,Female,82.0,94.0,79.0,178.0,91.0,85.0
Name3161,21,Male,67.0,99.0,96.0,157.0,60.0,87.33333333333333
Name3162,43,Female,91.0,92.0,68.0,160.0,50.0,83.66666666666667
Name3163,44,Female,73.0,92.0,97.0,161.0,96.0,87.33333333333333
Name3164,44,Male,86.0,73.0,78.0,181.0,89.0,79.0
Name3165,59,Male,84.0,97.0,99.0,153.0,74.25822222222222,93.33333333333333
Name3166,23,Female,72.0,69.0,66.0,174.8368888888889,93.0,69.0
Name3167,32,Female,80.0,87.0,64.0,173.0,87.0,77.0
Name3168,47,Male,79.33,73.0,83.0,198.0,91.0,78.0
Name3169,59,Male,96.0,95.0,79.10422222222222,165.0,86.0,95.5
Name3170,54,Male,64.0,97.0,70.0,166.0,74.25822222222222,77.0
Name3171,54,Male,72.0,75.0,68.0,196.0,88.0,71.66666666666667
Name3172,59,Male,79.33,80.0,89.0,174.8368888888889,74.0,84.5
Name3173,54,Female,84.0,87.0,62.0,156.0,71.0,77.66666666666667
Name3174,52,Male,94.0,92.0,81.0,174.8368888888889,76.0,89.0
Name3175,40,Male,98.0,79.54311111111112,99.0,178.0,90.0,98.5
Name3176,23,Male,66.0,74.0,79.10422222222222,185.0,96.0,70.0
Name3177,21,Female,97.0,62.0,91.0,173.0,87.0,83.33333333333333
Name3178,35,Male,91.0,94.0,66.0,195.0,97.0,83.66666666666667
Name3179,26,Female,62.0,73.0,66.0,163.0,88.0,67.0
Name3180,46,Female,79.33,79.54311111111112,79.0,163.0,64.0,79.0
Name3181,30,Female,96.0,79.54311111111112,84.0,174.0,51.0,90.0
Name3182,34,Male,81.0,63.0,94.0,195.0,57.0,79.33333333333333
Name3183,49,Female,67.0,85.0,83.0,171.0,93.0,78.33333333333333
Name3184,39,Female,76.0,71.0,99.0,199.0,74.25822222222222,82.0
Name3185,21,Male,86.0,61.0,72.0,196.0,55.0,73.0
Name3186,22,Male,92.0,76.0,98.0,172.0,69.0,88.66666666666667
Name3187,54,Female,76.0,94.0,63.0,181.0,76.0,77.66666666666667
Name3188,58,Female,71.0,69.0,71.0,175.0,94.0,70.33333333333333
Name3189,30,Female,86.0,81.0,76.0,174.8368888888889,72.0,81.0
Name3190,51,Male,79.33,80.0,79.10422222222222,194.0,97.0,80.0
Name3191,39,Male,82.0,79.54311111111112,76.0,161.0,89.0,79.0
Name3192,40,Male,88.0,94.0,61.0,174.8368888888889,66.0,81.0
Name3193,20,Female,79.0,79.54311111111112,65.0,168.0,62.0,72.0
Name3194,59,Male,75.0,80.0,70.0,183.0,53.0,75.0
Name3195,51,Female,76.0,80.0,79.10422222222222,181.0,69.0,78.0
Name3196,49,Female,79.33,91.0,99.0,174.8368888888889,91.0,95.0
Name3197,38,Female,78.0,64.0,84.0,170.0,74.0,75.33333333333333
Name3198,38,Female,67.0,98.0,98.0,174.8368888888889,71.0,87.66666666666667
Name3199,28,Male,97.0,68.0,87.0,191.0,97.0,84.0
Name3200,56,Male,97.0,77.0,75.0,154.0,66.0,83.0
Name3201,21,Female,88.0,80.0,71.0,161.0,89.0,79.66666666666667
Name3202,18,Female,95.0,67.0,88.0,156.0,60.0,83.33333333333333
Name3203,45,Male,85.0,93.0,82.0,190.0,74.0,86.66666666666667
Name3204,41,Male,90.0,69.0,80.0,151.0,54.0,79.66666666666667
Name3205,52,Female,71.0,83.0,75.0,174.0,70.0,76.33333333333333
Name3206,30,Female,76.0,99.0,85.0,159.0,75.0,86.66666666666667
Name3207,51,Male,74.0,83.0,96.0,187.0,65.0,84.33333333333333
Name3208,28,Male,68.0,91.0,81.0,193.0,89.0,80.0
Name3209,53,Male,98.0,92.0,69.0,174.8368888888889,70.0,86.33333333333333
Name3210,34,Female,71.0,97.0,66.0,176.0,97.0,78.0
Name3211,52,Female,91.0,93.0,68.0,184.0,81.0,84.0
Name3212,35,Male,84.0,79.54311111111112,84.0,159.0,53.0,84.0
Name3213,57,Male,98.0,90.0,74.0,158.0,87.0,87.33333333333333
Name3214,39,Female,77.0,77.0,72.0,169.0,57.0,75.33333333333333
Name3215,41,Male,74.0,82.0,85.0,186.0,58.0,80.33333333333333
Name3216,36,Male,91.0,81.0,80.0,184.0,94.0,84.0
Name3217,54,Female,65.0,77.0,82.0,186.0,66.0,74.66666666666667
Name3218,56,Female,94.0,99.0,87.0,174.8368888888889,74.25822222222222,93.33333333333333
Name3219,38,Female,93.0,98.0,97.0,157.0,62.0,96.0
Name3220,25,Female,97.0,79.54311111111112,79.10422222222222,174.8368888888889,58.0,97.0
Name3221,45,Female,79.33,72.0,83.0,180.0,55.0,77.5
Name3222,22,Female,77.0,60.0,72.0,198.0,74.25822222222222,69.66666666666667
Name3223,34,Female,75.0,79.54311111111112,99.0,174.8368888888889,91.0,87.0
Name3224,54,Female,67.0,83.0,61.0,165.0,86.0,70.33333333333333
Name3225,53,Male,79.33,95.0,98.0,177.0,74.25822222222222,96.5
Name3226,36,Female,91.0,95.0,71.0,174.8368888888889,92.0,85.66666666666667
Name3227,44,Male,85.0,61.0,98.0,174.8368888888889,73.0,81.33333333333333
Name3228,51,Female,81.0,87.0,73.0,177.0,58.0,80.33333333333333
Name3229,28,Female,79.33,85.0,89.0,160.0,91.0,87.0
Name3230,29,Female,69.0,82.0,78.0,191.0,60.0,76.33333333333333
Name3231,38,Female,71.0,74.0,90.0,172.0,84.0,78.33333333333333
Name3232,28,Female,87.0,95.0,84.0,174.8368888888889,78.0,88.66666666666667
Name3233,56,Female,65.0,86.0,63.0,174.8368888888889,57.0,71.33333333333333
Name3234,45,Male,79.0,65.0,72.0,177.0,66.0,72.0
Name3235,22,Female,79.33,94.0,95.0,173.0,56.0,94.5
Name3236,34,Male,82.0,98.0,96.0,177.0,61.0,92.0
Name3237,37,Male,68.0,97.0,79.10422222222222,173.0,97.0,82.5
Name3238,58,Female,88.0,94.0,75.0,164.0,64.0,85.66666666666667
Name3239,29,Female,75.0,95.0,85.0,188.0,78.0,85.0
Name3240,23,Female,81.0,69.0,99.0,199.0,94.0,83.0
Name3241,34,Male,67.0,89.0,98.0,182.0,99.0,84.66666666666667
Name3242,36,Male,79.0,97.0,78.0,196.0,99.0,84.66666666666667
Name3243,43,Male,73.0,88.0,74.0,183.0,74.25822222222222,78.33333333333333
Name3244,49,Male,98.0,98.0,79.10422222222222,171.0,86.0,98.0
Name3245,23,Female,96.0,63.0,80.0,178.0,74.25822222222222,79.66666666666667
Name3246,53,Female,93.0,64.0,60.0,183.0,60.0,72.33333333333333
Name3247,55,Male,79.33,63.0,65.0,174.8368888888889,84.0,64.0
Name3248,28,Male,99.0,79.54311111111112,86.0,196.0,66.0,92.5
Name3249,50,Female,92.0,75.0,82.0,174.8368888888889,76.0,83.0
Name3250,41,Male,90.0,84.0,90.0,194.0,93.0,88.0
Name3251,40,Male,93.0,73.0,71.0,179.0,52.0,79.0
Name3252,32,Male,66.0,70.0,80.0,174.8368888888889,74.25822222222222,72.0
Name3253,44,Female,82.0,88.0,79.10422222222222,183.0,53.0,85.0
Name3254,28,Female,66.0,93.0,79.10422222222222,170.0,67.0,79.5
Name3255,34,Female,84.0,81.0,68.0,162.0,69.0,77.66666666666667
Name3256,31,Female,62.0,73.0,79.0,174.0,70.0,71.33333333333333
Name3257,44,Male,97.0,83.0,79.10422222222222,170.0,63.0,90.0
Name3258,35,Male,79.0,98.0,81.0,150.0,57.0,86.0
Name3259,45,Male,93.0,85.0,67.0,154.0,74.25822222222222,81.66666666666667
Name3260,21,Male,89.0,95.0,79.10422222222222,171.0,75.0,92.0
Name3261,24,Female,76.0,79.54311111111112,68.0,156.0,68.0,72.0
Name3262,52,Female,69.0,75.0,66.0,162.0,91.0,70.0
Name3263,26,Female,94.0,97.0,89.0,174.8368888888889,77.0,93.33333333333333
Name3264,25,Male,79.0,91.0,77.0,174.8368888888889,78.0,82.33333333333333
Name3265,34,Female,77.0,79.54311111111112,86.0,170.0,54.0,81.5
Name3266,34,Male,86.0,93.0,75.0,155.0,92.0,84.66666666666667
Name3267,50,Female,95.0,67.0,80.0,169.0,74.25822222222222,80.66666666666667
Name3268,49,Female,82.0,89.0,64.0,161.0,74.25822222222222,78.33333333333333
Name3269,25,Female,91.0,86.0,79.10422222222222,189.0,97.0,88.5
Name3270,36,Female,69.0,66.0,96.0,158.0,75.0,77.0
Name3271,55,Female,70.0,79.54311111111112,81.0,199.0,54.0,75.5
Name3272,20,Male,97.0,84.0,73.0,177.0,64.0,84.66666666666667
Name3273,22,Female,65.0,74.0,78.0,160.0,95.0,72.33333333333333
Name3274,30,Male,93.0,79.54311111111112,94.0,181.0,74.25822222222222,93.5
Name3275,48,Male,95.0,81.0,83.0,160.0,81.0,86.33333333333333
Name3276,33,Female,96.0,77.0,65.0,173.0,75.0,79.33333333333333
Name3277,49,Male,79.33,79.54311111111112,62.0,164.0,86.0,62.0
Name3278,39,Female,99.0,79.54311111111112,93.0,190.0,64.0,96.0
Name3279,46,Female,99.0,98.0,61.0,184.0,74.25822222222222,86.0
Name3280,39,Female,79.33,84.0,74.0,166.0,53.0,79.0
Name3281,20,Female,80.0,69.0,96.0,174.0,85.0,81.66666666666667
Name3282,27,Female,79.33,89.0,74.0,198.0,69.0,81.5
Name3283,59,Female,78.0,69.0,91.0,184.0,76.0,79.33333333333333
Name3284,38,Male,62.0,93.0,80.0,168.0,70.0,78.33333333333333
Name3285,33,Female,77.0,72.0,79.10422222222222,190.0,74.25822222222222,74.5
Name3286,29,Male,79.33,88.0,93.0,180.0,56.0,90.5
Name3287,19,Female,65.0,97.0,91.0,174.8368888888889,96.0,84.33333333333333
Name3288,58,Male,75.0,68.0,82.0,199.0,74.25822222222222,75.0
Name3289,41,Female,67.0,72.0,94.0,172.0,66.0,77.66666666666667
Name3290,52,Male,77.0,96.0,96.0,196.0,99.0,89.66666666666667
Name3291,47,Female,98.0,73.0,96.0,150.0,74.25822222222222,89.0
Name3292,47,Female,71.0,96.0,79.10422222222222,159.0,68.0,83.5
Name3293,52,Male,79.33,68.0,84.0,174.8368888888889,77.0,76.0
Name3294,36,Male,66.0,67.0,79.10422222222222,174.8368888888889,74.25822222222222,66.5
Name3295,25,Female,60.0,98.0,99.0,174.8368888888889,74.25822222222222,85.66666666666667
Name3296,43,Male,95.0,99.0,80.0,183.0,62.0,91.33333333333333
Name3297,57,Male,79.33,62.0,97.0,168.0,51.0,79.5
Name3298,24,Male,96.0,99.0,79.10422222222222,163.0,71.0,97.5
Name3299,47,Male,83.0,92.0,93.0,157.0,69.0,89.33333333333333
Name3300,24,Female,84.0,91.0,78.0,150.0,92.0,84.33333333333333
Name3301,20,Female,66.0,66.0,86.0,197.0,54.0,72.66666666666667
Name3302,18,Male,76.0,79.54311111111112,68.0,174.0,55.0,72.0
Name3303,53,Female,79.33,93.0,64.0,173.0,84.0,78.5
Name3304,42,Female,89.0,73.0,64.0,196.0,50.0,75.33333333333333
Name3305,54,Female,66.0,78.0,84.0,169.0,84.0,76.0
Name3306,18,Male,79.33,85.0,85.0,179.0,52.0,85.0
Name3307,32,Female,66.0,76.0,78.0,154.0,85.0,73.33333333333333
Name3308,54,Female,83.0,87.0,79.10422222222222,152.0,56.0,85.0
Name3309,30,Female,70.0,78.0,95.0,181.0,74.25822222222222,81.0
Name3310,57,Male,68.0,86.0,75.0,166.0,64.0,76.33333333333333
Name3311,25,Female,71.0,78.0,66.0,191.0,74.25822222222222,71.66666666666667
Name3312,22,Female,79.33,92.0,77.0,154.0,67.0,84.5
Name3313,26,Female,63.0,66.0,80.0,160.0,93.0,69.66666666666667
Name3314,18,Male,79.33,88.0,90.0,187.0,53.0,89.0
Name3315,53,Male,87.0,64.0,60.0,153.0,73.0,70.33333333333333
Name3316,52,Male,72.0,89.0,62.0,188.0,60.0,74.33333333333333
Name3317,19,Female,82.0,67.0,90.0,168.0,55.0,79.66666666666667
Name3318,57,Female,78.0,71.0,84.0,188.0,67.0,77.66666666666667
Name3319,40,Female,96.0,72.0,67.0,195.0,64.0,78.33333333333333
Name3320,26,Female,98.0,85.0,60.0,174.8368888888889,52.0,81.0
Name3321,51,Male,83.0,79.54311111111112,66.0,172.0,66.0,74.5
Name3322,31,Female,75.0,79.0,66.0,174.8368888888889,82.0,73.33333333333333
Name3323,21,Male,92.0,75.0,79.10422222222222,162.0,74.25822222222222,83.5
Name3324,47,Male,71.0,79.54311111111112,78.0,176.0,74.25822222222222,74.5
Name3325,48,Male,93.0,62.0,76.0,150.0,68.0,77.0
Name3326,55,Male,66.0,86.0,70.0,174.8368888888889,74.25822222222222,74.0
Name3327,28,Male,70.0,74.0,70.0,167.0,89.0,71.33333333333333
Name3328,52,Male,90.0,93.0,97.0,185.0,93.0,93.33333333333333
Name3329,25,Male,88.0,81.0,79.10422222222222,194.0,80.0,84.5
Name3330,20,Male,72.0,99.0,63.0,182.0,76.0,78.0
Name3331,31,Female,90.0,82.0,87.0,185.0,96.0,86.33333333333333
Name3332,30,Male,61.0,63.0,92.0,151.0,74.0,72.0
Name3333,49,Male,98.0,82.0,70.0,153.0,56.0,83.33333333333333
Name3334,51,Male,74.0,68.0,62.0,174.8368888888889,97.0,68.0
Name3335,36,Male,70.0,83.0,99.0,153.0,56.0,84.0
Name3336,55,Male,93.0,80.0,64.0,158.0,69.0,79.0
Name3337,33,Female,98.0,75.0,80.0,198.0,93.0,84.33333333333333
Name3338,19,Female,63.0,84.0,81.0,170.0,98.0,76.0
Name3339,57,Male,70.0,85.0,79.10422222222222,172.0,92.0,77.5
Name3340,34,Female,88.0,68.0,70.0,151.0,85.0,75.33333333333333
Name3341,51,Female,61.0,74.0,81.0,152.0,74.25822222222222,72.0
Name3342,59,Female,75.0,98.0,72.0,172.0,51.0,81.66666666666667
Name3343,33,Female,98.0,79.54311111111112,62.0,175.0,83.0,80.0
Name3344,55,Female,72.0,60.0,72.0,196.0,66.0,68.0
Name3345,19,Female,96.0,64.0,87.0,156.0,73.0,82.33333333333333
Name3346,19,Female,76.0,68.0,70.0,185.0,58.0,71.33333333333333
Name3347,43,Female,80.0,65.0,70.0,193.0,50.0,71.66666666666667
Name3348,30,Male,78.0,87.0,80.0,182.0,74.25822222222222,81.66666666666667
Name3349,48,Male,66.0,85.0,80.0,174.8368888888889,74.25822222222222,77.0
Name3350,51,Male,97.0,87.0,66.0,185.0,64.0,83.33333333333333
Name3351,56,Male,67.0,99.0,79.10422222222222,153.0,70.0,83.0
Name3352,20,Female,72.0,74.0,73.0,172.0,64.0,73.0
Name3353,25,Male,96.0,65.0,92.0,174.0,72.0,84.33333333333333
Name3354,40,Male,61.0,86.0,70.0,190.0,51.0,72.33333333333333
Name3355,31,Male,79.33,79.54311111111112,72.0,175.0,95.0,72.0
Name3356,44,Female,79.33,63.0,60.0,177.0,85.0,61.5
Name3357,46,Male,65.0,70.0,93.0,177.0,99.0,76.0
Name3358,56,Female,79.33,80.0,68.0,170.0,58.0,74.0
Name3359,56,Female,66.0,89.0,72.0,159.0,51.0,75.66666666666667
Name3360,18,Female,98.0,77.0,79.10422222222222,176.0,51.0,87.5
Name3361,34,Male,78.0,79.54311111111112,89.0,164.0,67.0,83.5
Name3362,58,Male,65.0,62.0,96.0,166.0,66.0,74.33333333333333
Name3363,47,Male,88.0,71.0,66.0,188.0,90.0,75.0
Name3364,30,Female,98.0,86.0,73.0,184.0,57.0,85.66666666666667
Name3365,38,Male,61.0,89.0,65.0,154.0,83.0,71.66666666666667
Name3366,36,Female,78.0,80.0,93.0,165.0,83.0,83.66666666666667
Name3367,36,Female,63.0,97.0,75.0,172.0,54.0,78.33333333333333
Name3368,42,Female,65.0,80.0,96.0,174.8368888888889,93.0,80.33333333333333
Name3369,39,Male,96.0,97.0,95.0,197.0,78.0,96.0
Name3370,48,Male,87.0,99.0,65.0,158.0,77.0,83.66666666666667
Name3371,34,Female,89.0,74.0,67.0,182.0,74.25822222222222,76.66666666666667
Name3372,40,Female,66.0,77.0,83.0,184.0,63.0,75.33333333333333
Name3373,49,Female,68.0,88.0,62.0,174.8368888888889,51.0,72.66666666666667
Name3374,27,Male,84.0,97.0,63.0,199.0,89.0,81.33333333333333
Name3375,27,Female,92.0,80.0,91.0,173.0,53.0,87.66666666666667
Name3376,53,Female,60.0,76.0,60.0,173.0,90.0,65.33333333333333
Name3377,25,Male,65.0,77.0,93.0,174.8368888888889,80.0,78.33333333333333
Name3378,37,Male,77.0,96.0,68.0,173.0,75.0,80.33333333333333
Name3379,49,Female,69.0,97.0,71.0,174.8368888888889,76.0,79.0
Name3380,31,Female,87.0,71.0,69.0,188.0,83.0,75.66666666666667
Name3381,45,Female,70.0,70.0,69.0,174.0,80.0,69.66666666666667
Name3382,41,Male,92.0,79.0,82.0,180.0,97.0,84.33333333333333
